time,x_obs
1.505500000000000114e+02,-7.150481623613798021e+00
1.505999999999999943e+02,-1.115690707980850505e+01
1.506500000000000057e+02,-1.568957108233887610e+01
1.507000000000000171e+02,-1.767350806228195381e+01
1.507500000000000000e+02,-1.430982472612868150e+01
1.508000000000000114e+02,-8.116880858837955515e+00
1.508499999999999943e+02,-2.862437278703626298e+00
1.509000000000000057e+02,4.751361120329853360e-01
1.509500000000000171e+02,2.424505741509700218e+00
1.510000000000000000e+02,3.686848798667041294e+00
1.510500000000000114e+02,4.769634455732743916e+00
1.510999999999999943e+02,5.983064010675578359e+00
1.511500000000000057e+02,7.481196437245515973e+00
1.512000000000000171e+02,9.239886454161473139e+00
1.512500000000000000e+02,1.095845353062785144e+01
1.513000000000000114e+02,1.202020400943860245e+01
1.513499999999999943e+02,1.181094572108020202e+01
1.514000000000000057e+02,1.032624045341779784e+01
1.514500000000000171e+02,8.258882148123108280e+00
1.515000000000000000e+02,6.381701514356243443e+00
1.515500000000000114e+02,5.093306638673529285e+00
1.515999999999999943e+02,4.455655426441040845e+00
1.516500000000000057e+02,4.396033521461777838e+00
1.517000000000000171e+02,4.843097098844683757e+00
1.517500000000000000e+02,5.771080545778936255e+00
1.518000000000000114e+02,7.177115505171076215e+00
1.518499999999999943e+02,8.992383664691946166e+00
1.519000000000000057e+02,1.091703047243325742e+01
1.519500000000000171e+02,1.228278826324043393e+01
1.520000000000000000e+02,1.230123429525243850e+01
1.520500000000000114e+02,1.080287457631450998e+01
1.520999999999999943e+02,8.517483816083167625e+00
1.521500000000000057e+02,6.371937483245424971e+00
1.522000000000000171e+02,4.861305662187494825e+00
1.522500000000000000e+02,4.059991995716563551e+00
1.523000000000000114e+02,3.871063160911210499e+00
1.523499999999999943e+02,4.197997992661551159e+00
1.524000000000000057e+02,5.005923892588683088e+00
1.524500000000000171e+02,6.313424337961706989e+00
1.525000000000000000e+02,8.125763678488445052e+00
1.525500000000000114e+02,1.027934662192164872e+01
1.525999999999999943e+02,1.221106042826962401e+01
1.526500000000000057e+02,1.295837507104564779e+01
1.527000000000000171e+02,1.188338111519676943e+01
1.527500000000000000e+02,9.483624696460156045e+00
1.528000000000000114e+02,6.905886829467460686e+00
1.528499999999999943e+02,4.931538258036185063e+00
1.529000000000000057e+02,3.752856637975273024e+00
1.529500000000000171e+02,3.264665926305809318e+00
1.530000000000000000e+02,3.320998576908082978e+00
1.530500000000000114e+02,3.842709587676049754e+00
1.530999999999999943e+02,4.835436013265790756e+00
1.531500000000000057e+02,6.361976036496506559e+00
1.532000000000000171e+02,8.456697266390888146e+00
1.532500000000000000e+02,1.091969378164088589e+01
1.533000000000000114e+02,1.300648420198293920e+01
1.533499999999999943e+02,1.349782941717703011e+01
1.534000000000000057e+02,1.180503973701119236e+01
1.534500000000000171e+02,8.839458883888218210e+00
1.535000000000000000e+02,5.994088334466285417e+00
1.535500000000000114e+02,3.979557152561901123e+00
1.535999999999999943e+02,2.839600695548072373e+00
1.536500000000000057e+02,2.373997517116842815e+00
1.537000000000000171e+02,2.396356477111396099e+00
1.537500000000000000e+02,2.815483948151647819e+00
1.538000000000000114e+02,3.640454817727778014e+00
1.538499999999999943e+02,4.963561799877835412e+00
1.539000000000000057e+02,6.918556760523272509e+00
1.539500000000000171e+02,9.547207342301454958e+00
1.540000000000000000e+02,1.245285985120457894e+01
1.540500000000000114e+02,1.437419828054416726e+01
1.540999999999999943e+02,1.375990798427868356e+01
1.541500000000000057e+02,1.070766286799360145e+01
1.542000000000000171e+02,7.020682197967744287e+00
1.542500000000000000e+02,4.111953577948996852e+00
1.543000000000000114e+02,2.293031135207749482e+00
1.543499999999999943e+02,1.325299362412796889e+00
1.544000000000000057e+02,8.960328885572872437e-01
1.544500000000000171e+02,7.852210614675427802e-01
1.545000000000000000e+02,8.798822364275799002e-01
1.545500000000000114e+02,1.149650406599203256e+00
1.545999999999999943e+02,1.627758687894073075e+00
1.546500000000000057e+02,2.408034545349505784e+00
1.547000000000000171e+02,3.655690653672706070e+00
1.547500000000000000e+02,5.615354989864209223e+00
1.548000000000000114e+02,8.547757494320956440e+00
1.548499999999999943e+02,1.237823270986269542e+01
1.549000000000000057e+02,1.579507998551226322e+01
1.549500000000000171e+02,1.602607406781336152e+01
1.550000000000000000e+02,1.215468784250814416e+01
1.550500000000000114e+02,6.945885343170795423e+00
1.550999999999999943e+02,2.852038358689340747e+00
1.551500000000000057e+02,3.000562374655488806e-01
1.552000000000000171e+02,-1.186351709884300387e+00
1.552500000000000000e+02,-2.155234769774399872e+00
1.553000000000000114e+02,-3.009764419663043533e+00
1.553499999999999943e+02,-4.028072235939626822e+00
1.554000000000000057e+02,-5.419800698942935036e+00
1.554500000000000171e+02,-7.337190770084363045e+00
1.555000000000000000e+02,-9.771879731447610240e+00
1.555500000000000114e+02,-1.227566797616923466e+01
1.555999999999999943e+02,-1.372749792261423352e+01
1.556500000000000057e+02,-1.298379705925563066e+01
1.557000000000000171e+02,-1.029324321945196630e+01
1.557500000000000000e+02,-7.122834674443327074e+00
1.558000000000000114e+02,-4.608720531297935352e+00
1.558499999999999943e+02,-3.040471401338438184e+00
1.559000000000000057e+02,-2.259209898798784089e+00
1.559500000000000171e+02,-2.034135407581257660e+00
1.560000000000000000e+02,-2.213136446272680136e+00
1.560500000000000114e+02,-2.749411778144623675e+00
1.560999999999999943e+02,-3.691196475235741126e+00
1.561500000000000057e+02,-5.164013653818929406e+00
1.562000000000000171e+02,-7.323399078817629970e+00
1.562500000000000000e+02,-1.018582928088358308e+01
1.563000000000000114e+02,-1.319699093983513372e+01
1.563499999999999943e+02,-1.481238411976773328e+01
1.564000000000000057e+02,-1.350563427569241526e+01
1.564500000000000171e+02,-9.910678852763631141e+00
1.565000000000000000e+02,-6.101338034511390340e+00
1.565500000000000114e+02,-3.305977615395133906e+00
1.565999999999999943e+02,-1.627408343803136148e+00
1.566500000000000057e+02,-7.373748803573290100e-01
1.567000000000000171e+02,-3.027018098880895902e-01
1.567500000000000000e+02,-9.965142825344021349e-02
1.568000000000000114e+02,-2.385366712110344525e-03
1.568499999999999943e+02,5.380262114900518505e-02
1.569000000000000057e+02,1.022011262885048899e-01
1.569500000000000171e+02,1.632676309348602139e-01
1.570000000000000000e+02,2.558077305409930391e-01
1.570500000000000114e+02,4.051082746546835756e-01
1.570999999999999943e+02,6.516331656835411268e-01
1.571500000000000057e+02,1.063617651794980912e+00
1.572000000000000171e+02,1.757331854011841443e+00
1.572500000000000000e+02,2.928578101537170131e+00
1.573000000000000114e+02,4.890426075521528304e+00
1.573499999999999943e+02,8.059221103624986782e+00
1.574000000000000057e+02,1.261382007793755911e+01
1.574500000000000171e+02,1.719147859164294445e+01
1.575000000000000000e+02,1.778995791172501129e+01
1.575500000000000114e+02,1.268085769699920995e+01
1.575999999999999943e+02,6.014525596269914232e+00
1.576500000000000057e+02,1.073053414530410699e+00
1.577000000000000171e+02,-1.894262803275376328e+00
1.577500000000000000e+02,-3.636309633005456732e+00
1.578000000000000114e+02,-4.843160323800220546e+00
1.578499999999999943e+02,-5.956266595289145371e+00
1.579000000000000057e+02,-7.203607950397885595e+00
1.579500000000000171e+02,-8.628310438245794245e+00
1.580000000000000000e+02,-1.006337052837163348e+01
1.580500000000000114e+02,-1.111536771103259724e+01
1.580999999999999943e+02,-1.131912520016994961e+01
1.581500000000000057e+02,-1.050526771725814434e+01
1.582000000000000171e+02,-9.011224473930406376e+00
1.582500000000000000e+02,-7.421567377263150078e+00
1.583000000000000114e+02,-6.178564982906961767e+00
1.583499999999999943e+02,-5.461566471596466243e+00
1.584000000000000057e+02,-5.280456306589058180e+00
1.584500000000000171e+02,-5.591604241874099657e+00
1.585000000000000000e+02,-6.354859189303051714e+00
1.585500000000000114e+02,-7.526751023412075803e+00
1.585999999999999943e+02,-8.996440064695960359e+00
1.586500000000000057e+02,-1.048169635771180452e+01
1.587000000000000171e+02,-1.148079846168725560e+01
1.587500000000000000e+02,-1.147714192726556170e+01
1.588000000000000114e+02,-1.037776427473810159e+01
1.588499999999999943e+02,-8.661195963631397987e+00
1.589000000000000057e+02,-6.979714697421494307e+00
1.589500000000000171e+02,-5.749794187327316841e+00
1.590000000000000000e+02,-5.098198300022803942e+00
1.590500000000000114e+02,-4.999831790214899208e+00
1.590999999999999943e+02,-5.399974803402084689e+00
1.591500000000000057e+02,-6.262865166353439150e+00
1.592000000000000171e+02,-7.553998742754640894e+00
1.592500000000000000e+02,-9.161198939984052103e+00
1.593000000000000114e+02,-1.076862402079257031e+01
1.593499999999999943e+02,-1.179983241170306840e+01
1.594000000000000057e+02,-1.167822004938068048e+01
1.594500000000000171e+02,-1.035668105481523504e+01
1.595000000000000000e+02,-8.434548068110609975e+00
1.595500000000000114e+02,-6.636130744893048217e+00
1.595999999999999943e+02,-5.370572620162380240e+00
1.596500000000000057e+02,-4.728068800826076057e+00
1.597000000000000171e+02,-4.655710318829168415e+00
1.597500000000000000e+02,-5.088815136880921131e+00
1.598000000000000114e+02,-5.997126048730674341e+00
1.598499999999999943e+02,-7.363424744399551081e+00
1.599000000000000057e+02,-9.097140340534478398e+00
1.599500000000000171e+02,-1.088452718594297330e+01
1.600000000000000000e+02,-1.209007489718131367e+01
1.600500000000000114e+02,-1.202221918387487598e+01
1.600999999999999943e+02,-1.058155505854218781e+01
1.601500000000000057e+02,-8.449609633446696577e+00
1.602000000000000171e+02,-6.460240587347247043e+00
1.602500000000000000e+02,-5.064539789486187438e+00
1.603000000000000114e+02,-4.340913794029830797e+00
1.603499999999999943e+02,-4.211668465358730629e+00
1.604000000000000057e+02,-4.595809792221928980e+00
1.604500000000000171e+02,-5.463067917586598377e+00
1.605000000000000000e+02,-6.819156617440701673e+00
1.605500000000000114e+02,-8.627239612703966998e+00
1.605999999999999943e+02,-1.064607550192387286e+01
1.606500000000000057e+02,-1.224933827753815585e+01
1.607000000000000171e+02,-1.257024416565951874e+01
1.607500000000000000e+02,-1.124816685676353067e+01
1.608000000000000114e+02,-8.925285303923079283e+00
1.608499999999999943e+02,-6.615065122397171926e+00
1.609000000000000057e+02,-4.922806111303610344e+00
1.609500000000000171e+02,-3.970073089995647564e+00
1.610000000000000000e+02,-3.659016838591776288e+00
1.610500000000000114e+02,-3.875670985762693643e+00
1.610999999999999943e+02,-4.569663758702480649e+00
1.611500000000000057e+02,-5.757820917309491193e+00
1.612000000000000171e+02,-7.474705463239815550e+00
1.612500000000000000e+02,-9.642891021316922107e+00
1.613000000000000114e+02,-1.183343882854722295e+01
1.613499999999999943e+02,-1.311079412331810445e+01
1.614000000000000057e+02,-1.255290309089279432e+01
1.614500000000000171e+02,-1.030995933024373201e+01
1.615000000000000000e+02,-7.542002698026310625e+00
1.615500000000000114e+02,-5.257116000847375403e+00
1.615999999999999943e+02,-3.797173404138751263e+00
1.616500000000000057e+02,-3.089026328174452996e+00
1.617000000000000171e+02,-2.962658056012433594e+00
1.617500000000000000e+02,-3.302984625885542869e+00
1.618000000000000114e+02,-4.086992913191783927e+00
1.618499999999999943e+02,-5.371401524880788259e+00
1.619000000000000057e+02,-7.242187582393526668e+00
1.619500000000000171e+02,-9.675303766765534164e+00
1.620000000000000000e+02,-1.223388932892215131e+01
1.620500000000000114e+02,-1.379203946767185052e+01
1.620999999999999943e+02,-1.313605724773515782e+01
1.621500000000000057e+02,-1.044366940071139815e+01
1.622000000000000171e+02,-7.205361632852835818e+00
1.622500000000000000e+02,-4.615242225283779476e+00
1.623000000000000114e+02,-2.988316396198948066e+00
1.623499999999999943e+02,-2.163848665107096725e+00
1.624000000000000057e+02,-1.900563681808038918e+00
1.624500000000000171e+02,-2.035468362318067381e+00
1.625000000000000000e+02,-2.511794652173520159e+00
1.625500000000000114e+02,-3.368564059738929028e+00
1.625999999999999943e+02,-4.725781220927202320e+00
1.626500000000000057e+02,-6.751236601583034513e+00
1.627000000000000171e+02,-9.530671745725769028e+00
1.627500000000000000e+02,-1.268555675562905272e+01
1.628000000000000114e+02,-1.483185865405127579e+01
1.628499999999999943e+02,-1.416150524516817200e+01
1.629000000000000057e+02,-1.077389932067852030e+01
1.629500000000000171e+02,-6.752608534866252121e+00
1.630000000000000000e+02,-3.643292983373829674e+00
1.630500000000000114e+02,-1.716938018449163827e+00
1.630999999999999943e+02,-6.635550902310969335e-01
1.631500000000000057e+02,-1.170374404012140129e-01
1.632000000000000171e+02,1.838229745766520318e-01
1.632500000000000000e+02,3.972544734069343719e-01
1.633000000000000114e+02,6.196960954342384253e-01
1.633499999999999943e+02,9.244179372918581716e-01
1.634000000000000057e+02,1.391775605018101603e+00
1.634500000000000171e+02,2.136190137980010118e+00
1.635000000000000000e+02,3.334800017340489475e+00
1.635500000000000114e+02,5.250951436026330299e+00
1.635999999999999943e+02,8.194834919923509986e+00
1.636500000000000057e+02,1.220044168831281084e+01
1.637000000000000171e+02,1.604310136286282074e+01
1.637500000000000000e+02,1.665991972411523037e+01
1.638000000000000114e+02,1.266022245083276232e+01
1.638499999999999943e+02,7.020493478138892129e+00
1.639000000000000057e+02,2.569701685959999260e+00
1.639500000000000171e+02,-1.990889287298931998e-01
1.640000000000000000e+02,-1.822173165248758053e+00
1.640500000000000114e+02,-2.906304230240140285e+00
1.640999999999999943e+02,-3.889902997827402231e+00
1.641500000000000057e+02,-5.062558456815453134e+00
1.642000000000000171e+02,-6.611390254903608543e+00
1.642500000000000000e+02,-8.599636656786632471e+00
1.643000000000000114e+02,-1.082261464824791020e+01
1.643499999999999943e+02,-1.260062473226734170e+01
1.644000000000000057e+02,-1.293330593257421235e+01
1.644500000000000171e+02,-1.141031836199294780e+01
1.645000000000000000e+02,-8.811080624556694829e+00
1.645500000000000114e+02,-6.294424428655553072e+00
1.645999999999999943e+02,-4.491709406919245140e+00
1.646500000000000057e+02,-3.484103137833563402e+00
1.647000000000000171e+02,-3.130848256693354426e+00
1.647500000000000000e+02,-3.291718257834267192e+00
1.648000000000000114e+02,-3.906223410846987765e+00
1.648499999999999943e+02,-4.998570785274630168e+00
1.649000000000000057e+02,-6.642229382908728219e+00
1.649500000000000171e+02,-8.858510567510350597e+00
1.650000000000000000e+02,-1.137892339494053751e+01
1.650500000000000114e+02,-1.332956969439359085e+01
1.650999999999999943e+02,-1.345113131159400766e+01
1.651500000000000057e+02,-1.138331939102603840e+01
1.652000000000000171e+02,-8.276843291489768717e+00
1.652500000000000000e+02,-5.495379826816196633e+00
1.653000000000000114e+02,-3.611612300213156601e+00
1.653499999999999943e+02,-2.586250409102010650e+00
1.654000000000000057e+02,-2.197471495194628144e+00
1.654500000000000171e+02,-2.264598782385581988e+00
1.655000000000000000e+02,-2.708373996137741990e+00
1.655500000000000114e+02,-3.549048523220274198e+00
1.655999999999999943e+02,-4.889406999302478241e+00
1.656500000000000057e+02,-6.875414974205515506e+00
1.657000000000000171e+02,-9.562659176716476139e+00
1.657500000000000000e+02,-1.255516441639514724e+01
1.658000000000000114e+02,-1.454173505872965499e+01
1.658499999999999943e+02,-1.388735895957287170e+01
1.659000000000000057e+02,-1.070687367174089744e+01
1.659500000000000171e+02,-6.904373425885686366e+00
1.660000000000000000e+02,-3.931920741709236555e+00
1.660500000000000114e+02,-2.081667721924896686e+00
1.660999999999999943e+02,-1.088469598562746388e+00
1.661500000000000057e+02,-6.211255697250380736e-01
1.662000000000000171e+02,-4.459062737022576606e-01
1.662500000000000000e+02,-4.347621962971496279e-01
1.663000000000000114e+02,-5.351293628936996116e-01
1.663499999999999943e+02,-7.446315786976667184e-01
1.664000000000000057e+02,-1.100317618349033300e+00
1.664500000000000171e+02,-1.682178545886555021e+00
1.665000000000000000e+02,-2.629492233938855783e+00
1.665500000000000114e+02,-4.165552315714971421e+00
1.665999999999999943e+02,-6.602908032724710274e+00
1.666500000000000057e+02,-1.020118448220991603e+01
1.667000000000000171e+02,-1.450959530418767152e+01
1.667500000000000000e+02,-1.715480491004759855e+01
1.668000000000000114e+02,-1.512293736636761032e+01
1.668499999999999943e+02,-9.609326223223698449e+00
1.669000000000000057e+02,-4.293905150953119865e+00
1.669500000000000171e+02,-7.114460311480282906e-01
1.670000000000000000e+02,1.400428280179441209e+00
1.670500000000000114e+02,2.699789827505247874e+00
1.670999999999999943e+02,3.720223364239987784e+00
1.671500000000000057e+02,4.815890079555104286e+00
1.672000000000000171e+02,6.210327760902622174e+00
1.672500000000000000e+02,8.007231787151450675e+00
1.673000000000000114e+02,1.009901006287186398e+01
1.673499999999999943e+02,1.198595973872504139e+01
1.674000000000000057e+02,1.278206148145642373e+01
1.674500000000000171e+02,1.185968970502324638e+01
1.675000000000000000e+02,9.622785855233102481e+00
1.675500000000000114e+02,7.138450916155579584e+00
1.675999999999999943e+02,5.190037558890338687e+00
1.676500000000000057e+02,4.005863122218841887e+00
1.677000000000000171e+02,3.508728427845249964e+00
1.677500000000000000e+02,3.565599201417985142e+00
1.678000000000000114e+02,4.100187451303789921e+00
1.678499999999999943e+02,5.114068845934935936e+00
1.679000000000000057e+02,6.656581672755346624e+00
1.679500000000000171e+02,8.731113145512328089e+00
1.680000000000000000e+02,1.108602202815973747e+01
1.680500000000000114e+02,1.294653419337356759e+01
1.680999999999999943e+02,1.318963716413358256e+01
1.681500000000000057e+02,1.141764111001096182e+01
1.682000000000000171e+02,8.576044282197990754e+00
1.682500000000000000e+02,5.926425178762126933e+00
1.683000000000000114e+02,4.080055091811494172e+00
1.683499999999999943e+02,3.063265402787227032e+00
1.684000000000000057e+02,2.696582394559394302e+00
1.684500000000000171e+02,2.820658060637012188e+00
1.685000000000000000e+02,3.367744086270391346e+00
1.685500000000000114e+02,4.364220431051676563e+00
1.685999999999999943e+02,5.904744687160421002e+00
1.686500000000000057e+02,8.078485711399759239e+00
1.687000000000000171e+02,1.076416355433055472e+01
1.687500000000000000e+02,1.324335790873520047e+01
1.688000000000000114e+02,1.409833964757328495e+01
1.688499999999999943e+02,1.241544790532059217e+01
1.689000000000000057e+02,9.120755224820710438e+00
1.689500000000000171e+02,5.889420604014464544e+00
1.690000000000000000e+02,3.587597027827617246e+00
1.690500000000000114e+02,2.252605385687504125e+00
1.690999999999999943e+02,1.625104699263119512e+00
1.691500000000000057e+02,1.460634939022323220e+00
1.692000000000000171e+02,1.618218952509735020e+00
1.692500000000000000e+02,2.059716446035080750e+00
1.693000000000000114e+02,2.834210722059912868e+00
1.693499999999999943e+02,4.069731356638176756e+00
1.694000000000000057e+02,5.960040964304008426e+00
1.694500000000000171e+02,8.681475754712179693e+00
1.695000000000000000e+02,1.207026244768961476e+01
1.695500000000000114e+02,1.494796714570802543e+01
1.695999999999999943e+02,1.513663552606780449e+01
1.696500000000000057e+02,1.194721537595420990e+01
1.697000000000000171e+02,7.487328077581064889e+00
1.697500000000000000e+02,3.828221913172364488e+00
1.698000000000000114e+02,1.490058932610444309e+00
1.698499999999999943e+02,1.597498335323976892e-01
1.699000000000000057e+02,-6.038345429980758183e-01
1.699500000000000171e+02,-1.137078797460606694e+00
1.700000000000000000e+02,-1.665723352252240330e+00
1.700500000000000114e+02,-2.358312661799852439e+00
1.700999999999999943e+02,-3.379613412334247169e+00
1.701500000000000057e+02,-4.925991193100283105e+00
1.702000000000000171e+02,-7.213219108706115712e+00
1.702500000000000000e+02,-1.031413401273752761e+01
1.703000000000000114e+02,-1.365473763650889438e+01
1.703499999999999943e+02,-1.544001060902633604e+01
1.704000000000000057e+02,-1.385064203833881180e+01
1.704500000000000171e+02,-9.736880886361449328e+00
1.705000000000000000e+02,-5.551841073645051416e+00
1.705500000000000114e+02,-2.576101503761325517e+00
1.705999999999999943e+02,-8.050370424468065167e-01
1.706500000000000057e+02,1.837767509611009098e-01
1.707000000000000171e+02,7.834345220271102805e-01
1.707500000000000000e+02,1.265899190009236230e+00
1.708000000000000114e+02,1.816345222601671416e+00
1.708499999999999943e+02,2.589105630327289465e+00
1.709000000000000057e+02,3.754579594971994450e+00
1.709500000000000171e+02,5.523756235604199816e+00
1.710000000000000000e+02,8.104963407905955819e+00
1.710500000000000114e+02,1.144895682650373736e+01
1.710999999999999943e+02,1.460914733659802778e+01
1.711500000000000057e+02,1.544367329538539124e+01
1.712000000000000171e+02,1.273440076823540146e+01
1.712500000000000000e+02,8.256877955518151069e+00
1.713000000000000114e+02,4.336912573829454942e+00
1.713499999999999943e+02,1.751325301540416435e+00
1.714000000000000057e+02,2.598368776053114892e-01
1.714500000000000171e+02,-5.920152841262632526e-01
1.715000000000000000e+02,-1.169450250656893120e+00
1.715500000000000114e+02,-1.720001783837809661e+00
1.715999999999999943e+02,-2.424414640163176315e+00
1.716500000000000057e+02,-3.452291387128320288e+00
1.717000000000000171e+02,-4.998945358605170419e+00
1.717500000000000000e+02,-7.272496728957698053e+00
1.718000000000000114e+02,-1.033090001646606382e+01
1.718499999999999943e+02,-1.359150803059090151e+01
1.719000000000000057e+02,-1.530290980666547895e+01
1.719500000000000171e+02,-1.373342411679291075e+01
1.720000000000000000e+02,-9.720266114381001188e+00
1.720500000000000114e+02,-5.629035249641956007e+00
1.720999999999999943e+02,-2.709960329219413655e+00
1.721500000000000057e+02,-9.726565871210237635e-01
1.722000000000000171e+02,-1.396865593865925792e-02
1.722500000000000000e+02,5.447920739339869867e-01
1.723000000000000114e+02,9.637156939175010040e-01
1.723499999999999943e+02,1.414669919864528280e+00
1.724000000000000057e+02,2.034123978513254993e+00
1.724500000000000171e+02,2.969573791408387731e+00
1.725000000000000000e+02,4.413603526695589530e+00
1.725500000000000114e+02,6.605298381878266234e+00
1.725999999999999943e+02,9.707928927284971365e+00
1.726500000000000057e+02,1.333785335548259532e+01
1.727000000000000171e+02,1.578145927418254857e+01
1.727500000000000000e+02,1.472966715926228964e+01
1.728000000000000114e+02,1.052789839851460307e+01
1.728499999999999943e+02,5.904170068944520899e+00
1.729000000000000057e+02,2.523182117520204937e+00
1.729500000000000171e+02,4.780377168645417729e-01
1.730000000000000000e+02,-6.962795480269519111e-01
1.730500000000000114e+02,-1.456599267534018693e+00
1.730999999999999943e+02,-2.128499513946641830e+00
1.731500000000000057e+02,-2.941800391307778817e+00
1.732000000000000171e+02,-4.090576718020943581e+00
1.732500000000000000e+02,-5.768277246991849516e+00
1.733000000000000114e+02,-8.130936220755849320e+00
1.733499999999999943e+02,-1.108329517933556296e+01
1.734000000000000057e+02,-1.380695168304381326e+01
1.734500000000000171e+02,-1.461765028924289389e+01
1.735000000000000000e+02,-1.251482348862610117e+01
1.735500000000000114e+02,-8.752625777785912220e+00
1.735999999999999943e+02,-5.255172456092786604e+00
1.736500000000000057e+02,-2.853737490515918740e+00
1.737000000000000171e+02,-1.473555988357352575e+00
1.737500000000000000e+02,-7.764672124438786183e-01
1.738000000000000114e+02,-4.714135557759843165e-01
1.738499999999999943e+02,-3.789714755219472098e-01
1.739000000000000057e+02,-4.106385448547946182e-01
1.739500000000000171e+02,-5.378393285089249076e-01
1.740000000000000000e+02,-7.727039666386465999e-01
1.740500000000000114e+02,-1.163219196538238354e+00
1.740999999999999943e+02,-1.801396421146984617e+00
1.741500000000000057e+02,-2.843357038747398313e+00
1.742000000000000171e+02,-4.535526069779797886e+00
1.742500000000000000e+02,-7.208522485050604445e+00
1.743000000000000114e+02,-1.107035652242459989e+01
1.743499999999999943e+02,-1.537557509202352080e+01
1.744000000000000057e+02,-1.728089495240022444e+01
1.744500000000000171e+02,-1.420835782645175449e+01
1.745000000000000000e+02,-8.373740417589441876e+00
1.745500000000000114e+02,-3.308883701284766943e+00
1.745999999999999943e+02,-4.531327847197086367e-02
1.746500000000000057e+02,1.865159242344522017e+00
1.747000000000000171e+02,3.086399407030431696e+00
1.747500000000000000e+02,4.117648843502105471e+00
1.748000000000000114e+02,5.281217379140481505e+00
1.748499999999999943e+02,6.769290758370997807e+00
1.749000000000000057e+02,8.632815443712924974e+00
1.749500000000000171e+02,1.066525921349957962e+01
1.750000000000000000e+02,1.225194676264483995e+01
1.750500000000000114e+02,1.254020512489579886e+01
1.750999999999999943e+02,1.119490271398564651e+01
1.751500000000000057e+02,8.873030248189657243e+00
1.752000000000000171e+02,6.580353748140137071e+00
1.752500000000000000e+02,4.908979147089834960e+00
1.753000000000000114e+02,3.974026442498061140e+00
1.753499999999999943e+02,3.677191030044499875e+00
1.754000000000000057e+02,3.906381851773500724e+00
1.754500000000000171e+02,4.613171301196491214e+00
1.755000000000000000e+02,5.815087111200976544e+00
1.755500000000000114e+02,7.544382990113471799e+00
1.755999999999999943e+02,9.715300917719520868e+00
1.756500000000000057e+02,1.188377281888840642e+01
1.757000000000000171e+02,1.310641927267069384e+01
1.757500000000000000e+02,1.248716407886434432e+01
1.758000000000000114e+02,1.021845844804379588e+01
1.758499999999999943e+02,7.465915030147979969e+00
1.759000000000000057e+02,5.213531833180164554e+00
1.759500000000000171e+02,3.784538259577086450e+00
1.760000000000000000e+02,3.100643714409230700e+00
1.760500000000000114e+02,2.993831891112292976e+00
1.760999999999999943e+02,3.352872136481852117e+00
1.761500000000000057e+02,4.158177804110230191e+00
1.762000000000000171e+02,5.468105331752242115e+00
1.762500000000000000e+02,7.365499658841990538e+00
1.763000000000000114e+02,9.811597913987153419e+00
1.763499999999999943e+02,1.233760776018491612e+01
1.764000000000000057e+02,1.379351796723707579e+01
1.764500000000000171e+02,1.301446022080727261e+01
1.765000000000000000e+02,1.027010716713627936e+01
1.765500000000000114e+02,7.061626192971109717e+00
1.765999999999999943e+02,4.531435183374139974e+00
1.766500000000000057e+02,2.958400991110628819e+00
1.767000000000000171e+02,2.173466401581848118e+00
1.767500000000000000e+02,1.939924642364328600e+00
1.768000000000000114e+02,2.102232569402985085e+00
1.768499999999999943e+02,2.610739970298735280e+00
1.769000000000000057e+02,3.510856788894483049e+00
1.769500000000000171e+02,4.927265275874816552e+00
1.770000000000000000e+02,7.024731094611298410e+00
1.770500000000000114e+02,9.859461407726618276e+00
1.770999999999999943e+02,1.296786075026627039e+01
1.771500000000000057e+02,1.486968344378304785e+01
1.772000000000000171e+02,1.386755167924448884e+01
1.772500000000000000e+02,1.033993371857192400e+01
1.773000000000000114e+02,6.398959472641397639e+00
1.773499999999999943e+02,3.436343166400713578e+00
1.774000000000000057e+02,1.630201523981769318e+00
1.774500000000000171e+02,6.547326061303840872e-01
1.775000000000000000e+02,1.567547097006562473e-01
1.775500000000000114e+02,-1.086354913043715703e-01
1.775999999999999943e+02,-2.864276201777563591e-01
1.776500000000000057e+02,-4.619623306938665519e-01
1.777000000000000171e+02,-6.965905465061810187e-01
1.777500000000000000e+02,-1.054420873086332033e+00
1.778000000000000114e+02,-1.625422390392899707e+00
1.778499999999999943e+02,-2.551037196207754931e+00
1.779000000000000057e+02,-4.053599516880355580e+00
1.779500000000000171e+02,-6.446930142329523328e+00
1.780000000000000000e+02,-1.000882061362393927e+01
1.780500000000000114e+02,-1.435325740834872299e+01
1.780999999999999943e+02,-1.718575615243433674e+01
1.781500000000000057e+02,-1.536413116932249068e+01
1.782000000000000171e+02,-9.867618477848516534e+00
1.782500000000000000e+02,-4.447696774046360879e+00
1.783000000000000114e+02,-7.644767550354144570e-01
1.783499999999999943e+02,1.410563475649000864e+00
1.784000000000000057e+02,2.742594850568938369e+00
1.784500000000000171e+02,3.777274466957460053e+00
1.785000000000000000e+02,4.876175327842885210e+00
1.785500000000000114e+02,6.264500637575398656e+00
1.785999999999999943e+02,8.042762552148971622e+00
1.786500000000000057e+02,1.009866740214589953e+01
1.787000000000000171e+02,1.193651552252811143e+01
1.787500000000000000e+02,1.269600812098491183e+01
1.788000000000000114e+02,1.178164211754171831e+01
1.788499999999999943e+02,9.593234143544384196e+00
1.789000000000000057e+02,7.164127694861566198e+00
1.789500000000000171e+02,5.256318689307940772e+00
1.790000000000000000e+02,4.097660121990006843e+00
